burn_area_forecast,lon,lat,area,date
6.339449808500971e-22,18.64830856,-0.497561545,3,2025-12-01
1.2368267242318846e-20,18.64830856,-0.497561545,3,2026-01-01
0.0,18.64830856,-0.497561545,3,2026-02-01
2.366077839477617e-20,18.64830856,-0.497561545,3,2026-03-01
0.0019681955899151105,18.64830856,-0.497561545,3,2026-04-01
0.0,19.21421533,3.1674035469999997,4,2021-05-01
0.0,19.21421533,3.1674035469999997,4,2021-06-01
0.0,19.21421533,3.1674035469999997,4,2021-07-01
0.0,19.21421533,3.1674035469999997,4,2021-08-01
0.0,19.21421533,3.1674035469999997,4,2021-09-01
0.0010511946174570162,19.21421533,3.1674035469999997,4,2021-10-01
0.04067176880231274,19.21421533,3.1674035469999997,4,2021-11-01
0.04093836501960337,19.21421533,3.1674035469999997,4,2021-12-01
0.021824360326175157,19.21421533,3.1674035469999997,4,2022-01-01
0.03140633482762971,19.21421533,3.1674035469999997,4,2022-02-01
0.010297844902109166,19.21421533,3.1674035469999997,4,2022-03-01
0.0,19.21421533,3.1674035469999997,4,2022-04-01
0.0,19.21421533,3.1674035469999997,4,2022-05-01
0.0,19.21421533,3.1674035469999997,4,2022-06-01
0.0,19.21421533,3.1674035469999997,4,2022-07-01
0.0,19.21421533,3.1674035469999997,4,2022-08-01
0.0,19.21421533,3.1674035469999997,4,2022-09-01
0.0009473870776557656,19.21421533,3.1674035469999997,4,2022-10-01
0.0404480615216683,19.21421533,3.1674035469999997,4,2022-11-01
0.0409585073985993,19.21421533,3.1674035469999997,4,2022-12-01
0.025127264492504322,19.21421533,3.1674035469999997,4,2023-01-01
0.029143193883864063,19.21421533,3.1674035469999997,4,2023-02-01
0.009229982813518105,19.21421533,3.1674035469999997,4,2023-03-01
1.6587761199256346e-05,19.21421533,3.1674035469999997,4,2023-04-01
0.0,19.21421533,3.1674035469999997,4,2023-05-01
0.0,19.21421533,3.1674035469999997,4,2023-06-01
0.0,19.21421533,3.1674035469999997,4,2023-07-01
0.0,19.21421533,3.1674035469999997,4,2023-08-01
0.0,19.21421533,3.1674035469999997,4,2023-09-01
0.0009480258184974552,19.21421533,3.1674035469999997,4,2023-10-01
0.04044940419638325,19.21421533,3.1674035469999997,4,2023-11-01
0.04095838708745765,19.21421533,3.1674035469999997,4,2023-12-01
0.0251074771173557,19.21421533,3.1674035469999997,4,2024-01-01
0.029156752183254375,19.21421533,3.1674035469999997,4,2024-02-01
0.009236380288791106,19.21421533,3.1674035469999997,4,2024-03-01
1.5938468987385947e-05,19.21421533,3.1674035469999997,4,2024-04-01
0.0,19.21421533,3.1674035469999997,4,2024-05-01
0.0,19.21421533,3.1674035469999997,4,2024-06-01
0.0,19.21421533,3.1674035469999997,4,2024-07-01
0.0,19.21421533,3.1674035469999997,4,2024-08-01
0.0,19.21421533,3.1674035469999997,4,2024-09-01
0.0009480219918534881,19.21421533,3.1674035469999997,4,2024-10-01
0.04044939615252921,19.21421533,3.1674035469999997,4,2024-11-01
0.04095838780823183,19.21421533,3.1674035469999997,4,2024-12-01
0.025107595661896503,19.21421533,3.1674035469999997,4,2025-01-01
0.029156670956595295,19.21421533,3.1674035469999997,4,2025-02-01
0.00923634196204171,19.21421533,3.1674035469999997,4,2025-03-01
1.59423588437476e-05,19.21421533,3.1674035469999997,4,2025-04-01
0.0,19.21421533,3.1674035469999997,4,2025-05-01
0.0,19.21421533,3.1674035469999997,4,2025-06-01
0.0,19.21421533,3.1674035469999997,4,2025-07-01
0.0,19.21421533,3.1674035469999997,4,2025-08-01
0.0,19.21421533,3.1674035469999997,4,2025-09-01
0.0009480220147785981,19.21421533,3.1674035469999997,4,2025-10-01
0.04044939620071928,19.21421533,3.1674035469999997,4,2025-11-01
0.040958387803913726,19.21421533,3.1674035469999997,4,2025-12-01
0.025107594951705885,19.21421533,3.1674035469999997,4,2026-01-01
0.029156671443217545,19.21421533,3.1674035469999997,4,2026-02-01
0.009236342191654121,19.21421533,3.1674035469999997,4,2026-03-01
1.5942335539937334e-05,19.21421533,3.1674035469999997,4,2026-04-01
0.01582866655990624,22.95644709,-10.425741499999999,5,2021-05-01
0.020003569643226478,22.95644709,-10.425741499999999,5,2021-06-01
0.0987960851490566,22.95644709,-10.425741499999999,5,2021-07-01
0.09473690597110773,22.95644709,-10.425741499999999,5,2021-08-01
0.04615922872450267,22.95644709,-10.425741499999999,5,2021-09-01
0.0005759990457783766,22.95644709,-10.425741499999999,5,2021-10-01
0.00044940402977871734,22.95644709,-10.425741499999999,5,2021-11-01
0.0003357132415086427,22.95644709,-10.425741499999999,5,2021-12-01
0.0003846348973829095,22.95644709,-10.425741499999999,5,2022-01-01
0.0003218554993185393,22.95644709,-10.425741499999999,5,2022-02-01
0.000268317888974449,22.95644709,-10.425741499999999,5,2022-03-01
0.0002224847826668149,22.95644709,-10.425741499999999,5,2022-04-01
0.006359614436631758,22.95644709,-10.425741499999999,5,2022-05-01
0.02883443301239592,22.95644709,-10.425741499999999,5,2022-06-01
0.12338228330005908,22.95644709,-10.425741499999999,5,2022-07-01
0.11060630923136736,22.95644709,-10.425741499999999,5,2022-08-01
0.04472201824224831,22.95644709,-10.425741499999999,5,2022-09-01
0.00022213394086097258,22.95644709,-10.425741499999999,5,2022-10-01
0.00016304566861497747,22.95644709,-10.425741499999999,5,2022-11-01
0.00010863910509842554,22.95644709,-10.425741499999999,5,2022-12-01
0.00014549116653564569,22.95644709,-10.425741499999999,5,2023-01-01
0.00011579791406257845,22.95644709,-10.425741499999999,5,2023-02-01
8.94296933399016e-05,22.95644709,-10.425741499999999,5,2023-03-01
6.562936494614057e-05,22.95644709,-10.425741499999999,5,2023-04-01
0.012399022371114087,22.95644709,-10.425741499999999,5,2023-05-01
0.021026207044306532,22.95644709,-10.425741499999999,5,2023-06-01
0.1036487446641289,22.95644709,-10.425741499999999,5,2023-07-01
0.0976955396179363,22.95644709,-10.425741499999999,5,2023-08-01
0.04520230795849258,22.95644709,-10.425741499999999,5,2023-09-01
0.0,22.95644709,-10.425741499999999,5,2023-10-01
0.0,22.95644709,-10.425741499999999,5,2023-11-01
0.0,22.95644709,-10.425741499999999,5,2023-12-01
1.2765737080332293e-05,22.95644709,-10.425741499999999,5,2024-01-01
6.921029496794747e-06,22.95644709,-10.425741499999999,5,2024-02-01
1.2750531532497905e-06,22.95644709,-10.425741499999999,5,2024-03-01
0.0,22.95644709,-10.425741499999999,5,2024-04-01
0.007605388226169638,22.95644709,-10.425741499999999,5,2024-05-01
0.02688043386397771,22.95644709,-10.425741499999999,5,2024-06-01
0.11867227967020798,22.95644709,-10.425741499999999,5,2024-07-01
0.10750300016170075,22.95644709,-10.425741499999999,5,2024-08-01
0.04475222767211123,22.95644709,-10.425741499999999,5,2024-09-01
